CommentWord,Good,Bad
S_O_L__,4.088992840173537e-06,0.0
ain_t,2.0444964200867683e-05,5.5651399632700765e-05
Soldiers,8.177985680347074e-06,0.0
Liberty_,4.088992840173537e-06,0.0
05:46_,4.088992840173537e-06,0.0
3,0.00019218266348815623,5.5651399632700765e-05
2010,6.54238854427766e-05,0.00011130279926540153
Inspirations,4.088992840173537e-06,0.0
Should,6.133489260260306e-05,5.5651399632700765e-05
Solaris,4.088992840173537e-06,0.0
Stanislaw,4.088992840173537e-06,0.0
Lem,4.088992840173537e-06,0.0
inspirations,4.088992840173537e-06,0.0
game?,8.177985680347074e-06,0.0
planet,1.635597136069415e-05,0.0
capable,2.862294988121476e-05,0.0
psychic,2.0444964200867683e-05,0.0
communication_,8.177985680347074e-06,0.0
Nevermind_,1.226697852052061e-05,0.0
Mulkear,4.088992840173537e-06,0.0
info,0.0001431147494060738,0.00027825699816350384
box_,6.133489260260306e-05,5.5651399632700765e-05
bothered_,4.088992840173537e-06,0.0
verifiable,5.315690692225598e-05,5.5651399632700765e-05
placed,0.00022489460620954454,0.0
1334,4.088992840173537e-06,0.0
tribute,4.088992840173537e-06,0.0
band_,2.862294988121476e-05,0.0
more_,0.00010222482100433842,0.00011130279926540153
written_,1.226697852052061e-05,5.5651399632700765e-05
stands_,2.862294988121476e-05,0.0
replaced,9.813582816416489e-05,0.0
untruths,4.088992840173537e-06,0.0
unverifiable,1.226697852052061e-05,0.0
conjecture_,4.088992840173537e-06,0.0
acknowledged_,4.088992840173537e-06,0.0
constantly,4.4978921241908905e-05,0.0
acts,3.680093556156183e-05,0.0
mistake_,4.4978921241908905e-05,5.5651399632700765e-05
Links,1.635597136069415e-05,0.0
fine_,2.0444964200867683e-05,5.5651399632700765e-05
1334_,4.088992840173537e-06,0.0
member,8.177985680347073e-05,0.0
profiles,4.088992840173537e-06,0.0
etc,7.360187112312366e-05,5.5651399632700765e-05
placed_,8.177985680347074e-06,0.0
Either,2.453395704104122e-05,5.5651399632700765e-05
christian,4.088992840173537e-06,0.0
myspace,4.088992840173537e-06,0.0
email,0.0001431147494060738,0.0
@,2.453395704104122e-05,0.0
bands,2.453395704104122e-05,0.0
NOTE,8.177985680347074e-06,5.5651399632700765e-05
hijack,1.226697852052061e-05,0.0
Rozz,4.088992840173537e-06,0.0
Williams,2.0444964200867683e-05,5.5651399632700765e-05
obituary_,4.088992840173537e-06,0.0
honour,4.088992840173537e-06,0.0
slightest_,4.088992840173537e-06,0.0
rest,9.404683532399135e-05,0.00011130279926540153
peace_,1.226697852052061e-05,0.0
Non,4.088992840173537e-06,0.0
sequitur,4.088992840173537e-06,0.0
Quote:,8.177985680347074e-06,0.0
band_s,1.226697852052061e-05,0.0
PA,1.226697852052061e-05,0.0
stolen,4.088992840173537e-06,5.5651399632700765e-05
Monette,4.088992840173537e-06,0.0
High,6.54238854427766e-05,0.0
School_,2.862294988121476e-05,0.0
cleaned,2.0444964200867683e-05,0.0
old,0.00019218266348815623,0.00022260559853080306
galvanized,4.088992840173537e-06,0.0
grain,8.177985680347074e-06,0.0
bin,1.226697852052061e-05,0.0
town,4.0889928401735367e-05,0.0
began,4.906791408208244e-05,5.5651399632700765e-05
blasting,4.088992840173537e-06,0.0
ear-piercing,4.088992840173537e-06,0.0
sounds,7.360187112312366e-05,5.5651399632700765e-05
echoed,4.088992840173537e-06,0.0
blend,1.226697852052061e-05,0.0
music,8.995784248381781e-05,0.00027825699816350384
gospel_,4.088992840173537e-06,0.0
blues,4.088992840173537e-06,0.0
influences_[2],4.088992840173537e-06,0.0
Members,1.226697852052061e-05,0.0
subsequently,2.453395704104122e-05,0.0
charged,1.226697852052061e-05,0.0
absentia,4.088992840173537e-06,0.0
grand,2.862294988121476e-05,5.5651399632700765e-05
larceny,8.177985680347074e-06,0.0
sentenced,1.226697852052061e-05,0.0
26,4.0889928401735367e-05,5.5651399632700765e-05
Tucker,1.635597136069415e-05,0.0
Prison,4.088992840173537e-06,0.0
Farm_,4.088992840173537e-06,0.0
sentence,0.0002330725918898916,0.00016695419889810228
suspended_,4.088992840173537e-06,0.0
theft,1.635597136069415e-05,0.0
__cleaning,4.088992840173537e-06,5.5651399632700765e-05
bin__,4.088992840173537e-06,0.0
charge?,4.088992840173537e-06,0.0
rewrite_,4.088992840173537e-06,0.0
interesting,0.0001308477708855532,0.0
naam,4.088992840173537e-06,0.0
be:,1.226697852052061e-05,5.5651399632700765e-05
Caleta,4.088992840173537e-06,0.0
del,1.226697852052061e-05,0.0
Sebo_,4.088992840173537e-06,0.0
Regards:,4.088992840173537e-06,0.0
D_A_,4.088992840173537e-06,0.0
Borgdorff,4.088992840173537e-06,0.0
via:,4.088992840173537e-06,0.0
86_83_155_44,4.088992840173537e-06,0.0
29,2.862294988121476e-05,0.0
July,0.00012675877804537965,0.0
2006,0.0001553817279265944,5.5651399632700765e-05
Unfortunately,2.0444964200867683e-05,0.0
basic,9.404683532399135e-05,0.0
subtraction_,4.088992840173537e-06,0.0
__Civilians,4.088992840173537e-06,0.0
300,8.177985680347074e-06,5.5651399632700765e-05
100,4.0889928401735367e-05,0.0
unknown,2.453395704104122e-05,5.5651399632700765e-05
status____,4.088992840173537e-06,0.0
ideal_,8.177985680347074e-06,0.0
civilian,1.226697852052061e-05,0.0
infobox,5.724589976242952e-05,0.0
Lebanon,1.226697852052061e-05,0.0
figures,6.951287828295013e-05,5.5651399632700765e-05
based,0.00019627165632832977,5.5651399632700765e-05
09:42_,4.088992840173537e-06,0.0
watchlist,2.453395704104122e-05,0.0
nuked,4.088992840173537e-06,0.0
_assuming,8.177985680347074e-06,0.0
T,1.226697852052061e-05,0.0
Canens,4.088992840173537e-06,0.0
meant_,8.177985680347074e-06,0.0
avoid,0.0001104028066846855,0.00016695419889810228
ban__,8.177985680347074e-06,0.0
Quit,4.088992840173537e-06,0.0
encyclopaedia,2.0444964200867683e-05,5.5651399632700765e-05
focus,6.54238854427766e-05,0.0
peace,2.0444964200867683e-05,0.0
gonna,2.453395704104122e-05,0.00016695419889810228
roast,4.088992840173537e-06,0.0
bbq,8.177985680347074e-06,0.0
principle_,1.226697852052061e-05,0.0
happy,9.813582816416489e-05,0.00011130279926540153
CSD_,8.177985680347074e-06,0.0
Certainly,1.635597136069415e-05,0.0
aspect,2.453395704104122e-05,0.0
adminship,1.226697852052061e-05,0.0
_though,1.635597136069415e-05,0.0
wise,1.635597136069415e-05,0.0
dust,8.177985680347074e-06,0.0
settle,8.177985680347074e-06,0.0
first__,4.088992840173537e-06,0.0
admin,0.000220805613369371,0.00022260559853080306
Off,8.177985680347074e-06,5.5651399632700765e-05
SoWhy,4.088992840173537e-06,0.0
WereSpielChequers_,4.088992840173537e-06,0.0
Penny,4.088992840173537e-06,0.0
thoughts?,8.177985680347074e-06,0.0
09:51_,4.088992840173537e-06,0.0
Any,0.0001226697852052061,0.0
notional,4.088992840173537e-06,0.0
improvement,1.635597136069415e-05,0.0
purely,4.0889928401735367e-05,5.5651399632700765e-05
accidental,8.177985680347074e-06,0.0
assure,1.635597136069415e-05,0.0
pointless,3.27119427213883e-05,0.0
block_,0.0001308477708855532,5.5651399632700765e-05
incivility,2.0444964200867683e-05,0.0
_not,0.00010222482100433842,5.5651399632700765e-05
eminently,8.177985680347074e-06,0.0
polite,2.0444964200867683e-05,0.0
opening,4.906791408208244e-05,0.0
exhanges_,4.088992840173537e-06,0.0
future,0.00013902575656590027,0.0
soon,9.813582816416489e-05,0.00011130279926540153
stops,1.226697852052061e-05,0.0
HiLo,4.088992840173537e-06,0.0
deliberately,3.680093556156183e-05,5.5651399632700765e-05
obtuse,8.177985680347074e-06,0.0
stall,4.088992840173537e-06,0.0
debate,0.00012675877804537965,5.5651399632700765e-05
desired,8.177985680347074e-06,0.0
outcome,2.453395704104122e-05,0.0
despicable,8.177985680347074e-06,0.0
means__,1.226697852052061e-05,0.0
teach,2.0444964200867683e-05,5.5651399632700765e-05
pricks,8.177985680347074e-06,0.0
Alex,2.0444964200867683e-05,0.0
Resolute,4.088992840173537e-06,0.0
Thryduulf,4.088992840173537e-06,0.0
countless,1.635597136069415e-05,0.0
luminaries,4.088992840173537e-06,0.0
display,2.453395704104122e-05,0.0
no_,3.680093556156183e-05,0.00011130279926540153
everyone_s,4.088992840173537e-06,0.0
equally,2.453395704104122e-05,0.0
valid_,3.27119427213883e-05,0.0
blatantly,2.453395704104122e-05,0.0
contradicts,1.635597136069415e-05,0.0
reality_,3.680093556156183e-05,0.00011130279926540153
grade,8.177985680347074e-06,0.0
A-Bullshit,4.088992840173537e-06,0.0
straight,4.4978921241908905e-05,5.5651399632700765e-05
Insanity,4.088992840173537e-06,0.0
brain_,1.226697852052061e-05,0.0
Never,2.453395704104122e-05,5.5651399632700765e-05
ITN_,1.226697852052061e-05,0.0
ever,0.00028214050597197407,0.00072346819522511
fucktards,4.088992840173537e-06,0.0
gone,0.00010222482100433842,0.00016695419889810228
step,3.680093556156183e-05,5.5651399632700765e-05
spouting,4.088992840173537e-06,0.0
sort,0.00011449179952485904,0.00016695419889810228
crap,1.635597136069415e-05,0.00016695419889810228
batshit,4.088992840173537e-06,0.0
topics,5.315690692225598e-05,0.00011130279926540153
football,0.00010631381384451196,0.0
fact?,4.088992840173537e-06,0.0
Will,4.4978921241908905e-05,0.00011130279926540153
somewhere,5.315690692225598e-05,0.0
blocker,4.088992840173537e-06,0.0
example?,4.088992840173537e-06,0.0
winning,2.0444964200867683e-05,0.0
EPL,8.177985680347074e-06,0.0
titles,5.724589976242952e-05,0.0
seen,0.000220805613369371,0.00038955979742890534
deal?,4.088992840173537e-06,0.0
Ferguson_s,4.088992840173537e-06,0.0
retirement,1.226697852052061e-05,0.0
impact,4.906791408208244e-05,0.0
significance?,4.088992840173537e-06,0.0
Really?,8.177985680347074e-06,0.0
Seriously?,8.177985680347074e-06,0.0
Dickheads_,4.088992840173537e-06,0.0
fails,3.680093556156183e-05,0.0
fault_,1.635597136069415e-05,5.5651399632700765e-05
primarily,3.27119427213883e-05,0.0
drawn,2.0444964200867683e-05,0.0
crayons_,4.088992840173537e-06,0.0
secondarily_,4.088992840173537e-06,0.0
ThaddeusB,4.088992840173537e-06,0.0
stood,4.088992840173537e-06,0.0
watched,1.635597136069415e-05,0.0
piss,1.226697852052061e-05,5.5651399632700765e-05
straightforward,2.0444964200867683e-05,0.0
exchange,2.0444964200867683e-05,0.0
leading,3.680093556156183e-05,0.0
posting,0.00013902575656590027,5.5651399632700765e-05
nearly,3.27119427213883e-05,5.5651399632700765e-05
hours,8.177985680347073e-05,0.00016695419889810228
ago_,0.00011449179952485904,0.0
breaking,2.862294988121476e-05,5.5651399632700765e-05
ongoing,2.453395704104122e-05,0.0
Great_,8.177985680347074e-06,0.0
preparing,1.635597136069415e-05,0.0
next_,1.226697852052061e-05,0.0
Infobox,8.177985680347074e-06,0.0
Buddhist,2.862294988121476e-05,0.0
biography,3.27119427213883e-05,0.0
―Œ_talk_,4.088992840173537e-06,0.0
References,4.0889928401735367e-05,0.0
A-Z,4.088992840173537e-06,0.0
referencing,1.226697852052061e-05,0.0
innaccuracies,4.088992840173537e-06,0.0
A-Z_,4.088992840173537e-06,0.0
helpful_,2.453395704104122e-05,0.0
us,0.0002616955417711064,0.00016695419889810228
reliably,1.635597136069415e-05,0.0
sourced,0.0001431147494060738,0.0
welcome_,4.4978921241908905e-05,0.0
JEMead,4.088992840173537e-06,0.0
give,0.00038436532697631246,0.0005565139963270077
ideas,3.680093556156183e-05,0.0
discuss,0.00022489460620954454,0.00016695419889810228
theosophy,4.088992840173537e-06,0.0
decade,2.453395704104122e-05,0.0
Unsourced,8.177985680347074e-06,0.0
honours_awards,4.088992840173537e-06,0.0
For,0.0004334332410583949,0.00011130279926540153
normally,3.27119427213883e-05,0.0
Snowman,8.177985680347074e-06,0.0
enough_,5.315690692225598e-05,5.5651399632700765e-05
we_ve,2.0444964200867683e-05,0.0
hit,6.133489260260306e-05,0.0
__electric,4.088992840173537e-06,0.0
fence__,4.088992840173537e-06,0.0
rapidly_,8.177985680347074e-06,0.0
attitude,5.724589976242952e-05,0.0
friendly,2.862294988121476e-05,0.0
reminder,1.226697852052061e-05,0.0
topic,0.00011858079236503258,0.0
especially,0.00017173769928728854,0.0
when_,8.177985680347074e-06,0.0
cases_,4.0889928401735367e-05,0.0
alternative,5.724589976242952e-05,5.5651399632700765e-05
tendentious,8.177985680347074e-06,0.0
goad,4.088992840173537e-06,0.0
3RR,5.315690692225598e-05,0.0
WP:GAME,4.088992840173537e-06,0.0
WP:AN3,4.088992840173537e-06,0.0
__take,2.0444964200867683e-05,0.0
out__,1.226697852052061e-05,5.5651399632700765e-05
understanding,6.54238854427766e-05,0.0
WP:3RR,1.635597136069415e-05,0.0
text_,6.133489260260306e-05,0.0
Also,0.00017582669212746208,0.0
bear,2.453395704104122e-05,0.0
another_s,8.177985680347074e-06,0.0
NPOV,0.00011449179952485904,0.00011130279926540153
example,0.00021671662052919746,0.00011130279926540153
add-back,4.088992840173537e-06,0.0
Attorney,2.0444964200867683e-05,0.0
General,5.315690692225598e-05,0.0
Talk:Sarah,4.088992840173537e-06,0.0
Palin#Attorney,4.088992840173537e-06,0.0
General_,8.177985680347074e-06,0.0
disagree,0.00011858079236503258,0.0
turn,5.315690692225598e-05,5.5651399632700765e-05
thousand,2.0444964200867683e-05,0.0
myself_,6.951287828295013e-05,0.0
participates,4.088992840173537e-06,0.0
actively,2.862294988121476e-05,0.0
regularly,3.680093556156183e-05,0.0
discussions_,3.680093556156183e-05,0.0
proposals,1.635597136069415e-05,0.0
worthy,2.862294988121476e-05,0.0
opposed,5.724589976242952e-05,5.5651399632700765e-05
simple,9.404683532399135e-05,0.0
revert_,3.680093556156183e-05,0.0
T_C,1.226697852052061e-05,0.0
__Watch,4.088992840173537e-06,0.0
Step__,4.088992840173537e-06,0.0
Allmusic,4.088992840173537e-06,0.0
__became,4.088992840173537e-06,0.0
British,0.0001553817279265944,0.00011130279926540153
R_B_,1.635597136069415e-05,0.0
charts___,4.088992840173537e-06,0.0
hit_,8.177985680347074e-06,0.0
Joel,4.088992840173537e-06,0.0
Whitburn_s,4.088992840173537e-06,0.0
Singles,8.177985680347074e-06,0.0
1942-1995_,4.088992840173537e-06,0.0
covering,2.862294988121476e-05,0.0
Billboard,1.226697852052061e-05,0.0
chart,1.226697852052061e-05,0.0
detail_,3.27119427213883e-05,0.0
mention,0.000273962520291627,5.5651399632700765e-05
all_,0.00026987352745145345,0.00022260559853080306
mentioned,0.0001880936706479827,5.5651399632700765e-05
Cash,4.088992840173537e-06,5.5651399632700765e-05
Box_,4.088992840173537e-06,0.0
charts,2.453395704104122e-05,0.0
unobtainable_,4.088992840173537e-06,0.0
And_,5.315690692225598e-05,0.0
though,0.0003025854701728417,0.00011130279926540153
__R_B___,4.088992840173537e-06,0.0
UK,6.133489260260306e-05,0.0
magazines_,4.088992840173537e-06,0.0
down_,6.951287828295013e-05,5.5651399632700765e-05
downplay,1.226697852052061e-05,0.0
record,5.315690692225598e-05,0.0
Interested,1.226697852052061e-05,0.0
correct,0.00017582669212746208,0.00022260559853080306
assume,0.00011858079236503258,5.5651399632700765e-05
Rayner?,4.088992840173537e-06,0.0
178_223_5_189,4.088992840173537e-06,0.0
Apparent,4.088992840173537e-06,0.0
vandalism,0.00024125057757023866,0.00027825699816350384
wasn_t,0.00019218266348815623,0.00011130279926540153
sensible,8.177985680347074e-06,0.0
lax,8.177985680347074e-06,0.0
skipped,4.088992840173537e-06,0.0
__final,4.088992840173537e-06,0.0
warning__,4.088992840173537e-06,0.0
acknowledging,1.226697852052061e-05,0.0
shared,6.951287828295013e-05,0.00011130279926540153
blocking,0.00011449179952485904,0.00038955979742890534
prohibit,1.226697852052061e-05,0.0
Songs,4.088992840173537e-06,0.0
singles,1.635597136069415e-05,0.0
aware,0.0001880936706479827,0.0
talk:WikiProject,2.0444964200867683e-05,0.0
Songs#Articles,4.088992840173537e-06,0.0
singles_2C,4.088992840173537e-06,0.0
songs,4.0889928401735367e-05,5.5651399632700765e-05
you_ve,0.00016355971360694147,0.00011130279926540153
nail,8.177985680347074e-06,0.0
guidance,2.0444964200867683e-05,0.0
compared,2.862294988121476e-05,0.0
stumbling,8.177985680347074e-06,0.0
elsewhere_,2.453395704104122e-05,0.0
_single_,8.177985680347074e-06,0.0
overarching,4.088992840173537e-06,0.0
solution,2.453395704104122e-05,0.0
melmac,4.088992840173537e-06,0.0
Well_,0.00013493676372572673,0.00016695419889810228
bad___,4.088992840173537e-06,0.0
enforce,1.635597136069415e-05,0.0
WikiBreak_,4.088992840173537e-06,0.0
Once,5.315690692225598e-05,0.0
thanks,0.00015129273508642085,0.0
block!,4.088992840173537e-06,0.0
_but,2.862294988121476e-05,0.0
extend,1.226697852052061e-05,0.0
contribsTALK,4.088992840173537e-06,0.0
Right_,8.177985680347074e-06,0.0
older,4.4978921241908905e-05,0.0
quote_,1.635597136069415e-05,0.0
BSA,4.088992840173537e-06,0.0
prohibiting,8.177985680347074e-06,0.0
rescinded___,4.088992840173537e-06,0.0
Their,2.453395704104122e-05,0.0
newer,1.635597136069415e-05,0.0
silent,4.088992840173537e-06,0.0
latest,2.862294988121476e-05,0.0
gay,5.315690692225598e-05,0.0004452111970616061
members_,4.906791408208244e-05,0.0
_Welcome,1.635597136069415e-05,0.0
stay_,7.360187112312366e-05,0.0
newcomers:,2.0444964200867683e-05,0.0
logging,3.27119427213883e-05,0.0
[,6.951287828295013e-05,0.0
create,0.0002453395704104122,0.00022260559853080306
account]_,1.226697852052061e-05,0.0
Doing,3.27119427213883e-05,0.0
free_,3.680093556156183e-05,0.0
provides,5.724589976242952e-05,0.0
username_,3.27119427213883e-05,0.0
instead_,7.360187112312366e-05,0.0
enjoy,0.00011449179952485904,5.5651399632700765e-05
Wikipedian!,6.54238854427766e-05,0.0
_~~~~__,9.813582816416489e-05,0.0
username,0.00013493676372572673,0.0
logged,4.0889928401735367e-05,0.0
Wikipedia:Questions_,4.4978921241908905e-05,0.0
Again_,0.0001431147494060738,0.0
welcome!,6.133489260260306e-05,0.0
newbie_,8.177985680347074e-06,0.0
Talk:Liancourt_Rocks#New,4.088992840173537e-06,0.0
rules,0.00011858079236503258,0.0
conduct_,1.226697852052061e-05,0.0
wikisource,8.177985680347074e-06,0.0
Mao_s,4.088992840173537e-06,0.0
poetry,4.088992840173537e-06,0.0
orignial,4.088992840173537e-06,0.0
void,4.088992840173537e-06,0.0
Poetry,4.088992840173537e-06,0.0
Mao,4.088992840173537e-06,0.0
Zedong,4.088992840173537e-06,0.0
improve,0.00015129273508642085,0.0
late,0.00010222482100433842,5.5651399632700765e-05
respond_,2.453395704104122e-05,0.0
questioning_,4.088992840173537e-06,0.0
adjusted,4.088992840173537e-06,0.0
neutral_,5.315690692225598e-05,0.0
Neo-Nazis,4.088992840173537e-06,0.0
anti-Semitics,4.088992840173537e-06,0.0
IMO_,1.226697852052061e-05,0.0
Help?,8.177985680347074e-06,0.0
Um_,4.088992840173537e-06,0.0
vandal-fighting,8.177985680347074e-06,0.0
tool_,1.635597136069415e-05,0.0
besides,3.680093556156183e-05,5.5651399632700765e-05
twinkle,4.088992840173537e-06,5.5651399632700765e-05
huggle?,4.088992840173537e-06,0.0
dont,0.0001431147494060738,0.0010017251933886137
MWT,4.088992840173537e-06,0.0
kinda,1.226697852052061e-05,0.0
slow_,4.088992840173537e-06,0.0
yeah_,3.27119427213883e-05,0.0
three_,8.177985680347074e-06,0.0
VPRF_,4.088992840173537e-06,0.0
shut,1.226697852052061e-05,0.00033390839779620456
down___,4.088992840173537e-06,0.0
societyofra,4.088992840173537e-06,0.0
apologies,2.0444964200867683e-05,0.0
_early,4.088992840173537e-06,0.0
blunder_,4.088992840173537e-06,0.0
media,0.00017173769928728854,0.0
fully,0.00011449179952485904,0.0
understood,2.0444964200867683e-05,0.0
requirements,2.453395704104122e-05,0.0
copy,0.00015129273508642085,0.0
started,0.00019627165632832977,0.00011130279926540153
multi-tasking,4.088992840173537e-06,0.0
re-read,1.226697852052061e-05,0.0
preview,8.177985680347074e-06,0.0
final,6.951287828295013e-05,5.5651399632700765e-05
proofs,8.177985680347074e-06,0.0
post_,5.315690692225598e-05,0.0
stats,1.635597136069415e-05,0.0
table_,2.453395704104122e-05,0.0
refined,4.088992840173537e-06,0.0
table,5.724589976242952e-05,0.0
suit,1.226697852052061e-05,0.0
Jack_s,4.088992840173537e-06,0.0
generic,4.4978921241908905e-05,0.0
template_,6.951287828295013e-05,0.0
moving,6.951287828295013e-05,0.0
contributions,0.000220805613369371,5.5651399632700765e-05
wikipedia_s,2.0444964200867683e-05,0.0
expectations_,8.177985680347074e-06,0.0
__truer__,8.177985680347074e-06,0.0
color,2.862294988121476e-05,0.0
regard,4.906791408208244e-05,0.0
background_,2.0444964200867683e-05,0.0
awful,1.226697852052061e-05,0.00011130279926540153
black,8.177985680347073e-05,0.00011130279926540153
edges,4.088992840173537e-06,0.0
somehow,4.906791408208244e-05,0.0
original__,4.088992840173537e-06,0.0
curious,4.0889928401735367e-05,0.0
method,4.906791408208244e-05,0.0
compare,2.862294988121476e-05,5.5651399632700765e-05
sharpness_,4.088992840173537e-06,0.0
saw,0.00014720374224624731,0.0
crispness_,4.088992840173537e-06,0.0
identical_,1.226697852052061e-05,0.0
larger_,4.088992840173537e-06,0.0
smaller,2.453395704104122e-05,0.0
Use,2.862294988121476e-05,5.5651399632700765e-05
Rationale,4.088992840173537e-06,0.0
larger,3.27119427213883e-05,0.0
_IIRC_,4.088992840173537e-06,0.0
300px_,8.177985680347074e-06,0.0
Yours,1.226697852052061e-05,0.0
labeled,2.453395704104122e-05,0.0
300px,8.177985680347074e-06,0.0
Rational,4.088992840173537e-06,0.0
Template,8.177985680347074e-06,0.0
ts,4.088992840173537e-06,0.0
label,3.27119427213883e-05,5.5651399632700765e-05
below,0.00013493676372572673,5.5651399632700765e-05
400,8.177985680347074e-06,0.0
x,1.226697852052061e-05,0.0
600-something_,4.088992840173537e-06,0.0
lucky,2.0444964200867683e-05,0.0
bot,6.951287828295013e-05,0.0
hasn_t,2.453395704104122e-05,0.0
tagged,0.0001431147494060738,0.0
inappropriate,0.00010631381384451196,0.0
wonder,8.177985680347073e-05,0.00038955979742890534
basing,8.177985680347074e-06,0.0
on_,0.000167648706447115,5.5651399632700765e-05
photoshopped,4.088992840173537e-06,0.0
version,0.00020853863484885038,5.5651399632700765e-05
blackness,4.088992840173537e-06,0.0
edges_,4.088992840173537e-06,0.0
green,1.226697852052061e-05,0.0
smudginess,4.088992840173537e-06,0.0
lower,2.453395704104122e-05,0.0
half,7.76908639632972e-05,0.0
__gold___,4.088992840173537e-06,0.0
credited,1.635597136069415e-05,0.0
th,8.177985680347074e-06,0.0
e,3.680093556156183e-05,0.0
uploaded,9.404683532399135e-05,5.5651399632700765e-05
version_,6.133489260260306e-05,5.5651399632700765e-05
compromise_,2.453395704104122e-05,0.0
Thing,4.088992840173537e-06,0.0
modification,1.226697852052061e-05,0.0
let_s,5.724589976242952e-05,5.5651399632700765e-05
we_ll,3.680093556156183e-05,0.0
Reduction,8.177985680347074e-06,0.0
_::::One,4.088992840173537e-06,0.0
sniper,1.226697852052061e-05,0.0
sniper_,1.226697852052061e-05,0.0
DID,2.453395704104122e-05,0.00016695419889810228
snipers_,4.088992840173537e-06,0.0
trade,1.635597136069415e-05,0.0
WW2_,4.088992840173537e-06,0.0
filled,1.635597136069415e-05,0.0
role,6.133489260260306e-05,5.5651399632700765e-05
__marksman___,4.088992840173537e-06,0.0
1945_,2.0444964200867683e-05,0.0
Caparzo,4.088992840173537e-06,0.0
scene,8.177985680347074e-06,0.0
___that_s,4.088992840173537e-06,0.0
him____,4.088992840173537e-06,5.5651399632700765e-05
Jackson,2.0444964200867683e-05,0.0
training,2.453395704104122e-05,0.0
tactics,2.453395704104122e-05,0.0
fieldcraft_,4.088992840173537e-06,0.0
sharpshooter_,4.088992840173537e-06,0.0
sourceable,4.088992840173537e-06,0.0
provided_,4.4978921241908905e-05,5.5651399632700765e-05
remain,6.133489260260306e-05,5.5651399632700765e-05
terms,0.0001431147494060738,5.5651399632700765e-05
Son,1.226697852052061e-05,0.0
Defender,1.635597136069415e-05,0.0
clarifying,1.226697852052061e-05,0.0
Kaur,4.088992840173537e-06,0.0
led,4.906791408208244e-05,0.0
assumption_,8.177985680347074e-06,0.0
Bakatalk,4.088992840173537e-06,0.0
_==Origin,4.088992840173537e-06,0.0
article==,4.088992840173537e-06,0.0
article:,1.226697852052061e-05,5.5651399632700765e-05
__Article,4.088992840173537e-06,0.0
Alistair,4.088992840173537e-06,0.0
Siddons_,4.088992840173537e-06,0.0
completed,4.0889928401735367e-05,0.0
Chemetco,4.088992840173537e-06,0.0
criminal,2.0444964200867683e-05,0.0
environmental,1.635597136069415e-05,0.0
violations___,4.088992840173537e-06,0.0
Negro,8.177985680347074e-06,0.0
Soldier__,4.088992840173537e-06,0.0
1944,8.177985680347074e-06,0.0
War,5.724589976242952e-05,0.0
Department,2.453395704104122e-05,0.0
encouraging,1.226697852052061e-05,0.0
African-Americans,4.088992840173537e-06,0.0
enlist_,4.088992840173537e-06,0.0
unrelated,2.453395704104122e-05,0.0
__Why,4.088992840173537e-06,0.0
Fight__,4.088992840173537e-06,0.0
series_-,4.088992840173537e-06,0.0
mobo85_,4.088992840173537e-06,0.0
Editors,2.862294988121476e-05,0.0
chief,2.0444964200867683e-05,0.0
charge_,1.226697852052061e-05,0.0
QED_,4.088992840173537e-06,0.0
MR,4.088992840173537e-06,0.0
X,4.4978921241908905e-05,0.0
goon,8.177985680347074e-06,0.0
Mr,7.360187112312366e-05,0.0
prefers,1.635597136069415e-05,0.0
?????,4.088992840173537e-06,0.0
__tied,4.088992840173537e-06,0.0
up____,4.088992840173537e-06,5.5651399632700765e-05
cut,4.906791408208244e-05,5.5651399632700765e-05
wire,4.088992840173537e-06,0.0
?,0.00020444964200867685,0.00038955979742890534
infrastruction,8.177985680347074e-06,0.0
legal,0.0001226697852052061,0.0
recourse,1.226697852052061e-05,0.0
A1,2.0444964200867683e-05,0.0
Grand,6.133489260260306e-05,0.0
Prix,2.453395704104122e-05,0.0
Queenland,4.088992840173537e-06,0.0
Gov,4.088992840173537e-06,0.0
fixed,6.54238854427766e-05,0.00011130279926540153
alert,1.226697852052061e-05,0.0
TAB,4.906791408208244e-05,0.0
round,4.0889928401735367e-05,0.0
season_,1.635597136069415e-05,5.5651399632700765e-05
scheduled,2.0444964200867683e-05,0.0
established,6.54238854427766e-05,0.0
Nikon,1.226697852052061e-05,0.0
SuperGP,8.177985680347074e-06,0.0
race,6.54238854427766e-05,5.5651399632700765e-05
meeting_,8.177985680347074e-06,0.0
canceled,4.088992840173537e-06,0.0
days,0.00011858079236503258,0.0
practice,5.315690692225598e-05,5.5651399632700765e-05
begin_,8.177985680347074e-06,0.0
cars,8.177985680347074e-06,5.5651399632700765e-05
infrastructure,1.226697852052061e-05,0.0
London,2.862294988121476e-05,0.0
financial,1.226697852052061e-05,0.0
problems_,2.0444964200867683e-05,0.00016695419889810228
A1GP_,8.177985680347074e-06,0.0
organisers,8.177985680347074e-06,0.0
Australia,4.4978921241908905e-05,0.0
announce,1.226697852052061e-05,0.0
appearing,3.27119427213883e-05,0.0
high,0.0001308477708855532,5.5651399632700765e-05
profile,2.0444964200867683e-05,0.0
calendar_,2.453395704104122e-05,0.0
underwritten,8.177985680347074e-06,0.0
Queensland,8.177985680347074e-06,0.0
Prix_,4.088992840173537e-06,0.0
TAB+,4.088992840173537e-06,0.0
cancelled,8.177985680347074e-06,0.0
tied,4.088992840173537e-06,0.0
Prix__,4.088992840173537e-06,0.0
